StartDate,EndDate,IPAddress,Progress,sector,QID1,gender,Q2_4_TEXT,education,housing,Q7_4_TEXT,Q3,Q3_7_TEXT,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_6,Q9_7,Q10_1,Q10_2,Q10_3,Q10_4,Q10_6,Q10_7,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q11,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_7_TEXT,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_5_TEXT,Q19,Q20,Q21,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_8,Q23_8_TEXT,graffiti_perc_gem,streetart_perc_gem,Zgraffiti_perc_gem,Zstreetart_perc_gem,privaat_rapport_gem,publiek_rapport_gem,graffiti_perception_sum,graffiti_reporting_sum,filter_$,age
2025-03-24T01:17:41Z,2025-03-24T01:37:55Z,91.181.52.152,100,A722,1988,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Minder dan 5,5,4,4,3,3,4,Helemaal oneens,Oneens,Eens,Oneens,Neutraal,Oneens,5,4,3,5,2,2,Heel waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,Graffiti is lelijk,NA,NA,,NA,Ik denk niet dat het een impact zal hebben,Ik denk dat het deel uit maakt van een cultuur,NA,NA,,Ja,,Ja,50,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,3.8333333333333335,4,1.0039959672948984,0.33062645602351876,3.5,1,23,21,Selected,37
2025-03-24T02:45:36Z,2025-03-24T02:51:28Z,109.131.84.53,100,A05,1998,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk parttime,,Minder dan 5,4,2,2,2,2,2,Oneens,Oneens,Eens,Oneens,Neutraal,Oneens,4,4,4,4,3,3,Waarschijnlijk,Neutraal,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Neutraal,Neutraal,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,NA,Ik denk niet dat het een impact zal hebben,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,"De overheid moet bepaalde richtlijnen creëren die op basis van de meningen van de bevolking zijn gebaseerd, om graffiti te verwijderen. Hierbij wordt er een systeem gebruik van lage en hoge prioriteit waarbij hoge prioriteit graffiti sneller worden verwi",NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,2.3333333333333335,3.8333333333333335,-0.5526948097187723,0.12912381732617614,3.5,3.6,14,22,Selected,27
2025-03-24T05:09:37Z,2025-03-24T05:17:53Z,212.123.0.227,100,A00,1980,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Minder dan 5,4,2,4,2,3,2,Neutraal,Oneens,Helemaal eens,Neutraal,Neutraal,Oneens,3,3,2,3,2,2,Neutraal,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,"De overheid moet bepaalde richtlijnen creëren die op basis van de meningen van de bevolking zijn gebaseerd, om graffiti te verwijderen. Hierbij wordt er een systeem gebruik van lage en hoge prioriteit waarbij hoge prioriteit graffiti sneller worden verwi",NA,NA,NA,,2.8333333333333335,3.6666666666666665,-0.03379788404754871,-0.07237882137116702,2.5,2,17,15,Selected,45
2025-03-24T05:12:52Z,2025-03-24T05:23:46Z,91.176.12.199,100,A05,2001,Vrouw,,Diploma Middelbaar,Ik huur een woning/appartement,,Ik ben een student,,Minder dan 5,4,1,4,2,2,2,Oneens,Neutraal,Eens,Oneens,Eens,Eens,5,5,5,5,4,4,Heel waarschijnlijk,Heel waarschijnlijk,Niet waarschijnlijk,Waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,NA,De grote hoeveelheid aan graffiti die al aanwezig is,NA,Graffiti is lelijk,NA,NA,,Ik weet niet wie ik moet contacteren,Ik denk niet dat het een impact zal hebben,NA,NA,NA,,Ja,,Neen,,Nultolerantie: elke persoon dat betrapt wordt op graffiti zou direct gestraft moeten worden,Nultolerantie: elk type graffiti moet direct verwijderd worden,NA,NA,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,2.5,3.1666666666666665,-0.3797291678283646,-0.6768867374631954,5,2,15,28,Selected,24
2025-03-24T06:59:39Z,2025-03-24T07:07:42Z,78.22.117.29,100,A60,1970,Vrouw,,Diploma Hoger Onderwijs,Ik huur een woning/appartement,,Ik werk voltijds,,Minder dan 5,5,4,4,4,4,3,Helemaal oneens,Helemaal oneens,Helemaal eens,Helemaal oneens,Oneens,Oneens,2,2,2,2,2,2,Waarschijnlijk,Waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,NA,NA,Ik denk dat het deel uit maakt van een cultuur,NA,NA,,Neen,"Indien vandalisme, de dader",Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,4,4.666666666666667,1.1769616091853061,1.1366370108128903,4,2,24,12,Selected,55
2025-03-24T08:26:31Z,2025-03-24T08:38:26Z,213.119.9.119,100,A05,1959,Man,,Diploma Middelbaar,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Minder dan 5,1,5,4,1,1,3,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,5,5,3,5,5,3,Heel waarschijnlijk,Heel waarschijnlijk,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,2.5,3,-0.3797291678283646,-0.878389376160538,5,3,15,26,Selected,66
2025-03-24T09:17:49Z,2025-03-24T09:27:31Z,78.21.34.104,100,A00,1948,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Minder dan 5,1,1,2,1,1,2,Eens,Helemaal eens,Helemaal oneens,Helemaal eens,Helemaal eens,Eens,5,3,5,5,5,5,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,NA,NA,NA,NA,Het is een misdrijf en het is een goede daad om het te melden,NA,,Ik weet niet wie ik moet contacteren,NA,NA,NA,NA,,Ja,,Ja,Weet niet,Nultolerantie: elke persoon dat betrapt wordt op graffiti zou direct gestraft moeten worden,Nultolerantie: elk type graffiti moet direct verwijderd worden,NA,NA,NA,"Eigenaars van gebouwen die weigeren om graffiti gratis te laten verwijderen, moeten gesanctioneerd worden","Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,1.3333333333333333,1.3333333333333333,-1.5904886610612194,-2.8934157631339663,5,5,8,28,Selected,77
2025-03-24T09:52:36Z,2025-03-24T10:10:38Z,87.67.48.124,100,A02,1948,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Minder dan 5,2,1,3,2,2,3,Neutraal,Eens,Neutraal,Neutraal,Eens,Neutraal,5,4,3,5,3,2,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Heel waarschijnlijk,"Ja, ik heb een melding gemaakt bij Stad Gent",Niet mooi en op de gevel v en woning,Nee. Zelf moeten verwijderen,NA,NA,NA,NA,NA,Het is een misdrijf en het is een goede daad om het te melden,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Ja,?,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,2.1666666666666665,2.6666666666666665,-0.7256604516091804,-1.2813946535552239,4,4.2,13,22,Selected,77
2025-03-24T10:26:37Z,2025-03-24T10:31:32Z,109.128.58.110,100,A63,1974,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk parttime,,Minder dan 5,5,5,5,5,5,5,Helemaal oneens,Helemaal oneens,Helemaal eens,Helemaal oneens,Helemaal oneens,Helemaal oneens,1,1,1,1,1,1,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,NA,NA,Ik denk dat het deel uit maakt van een cultuur,NA,NA,,Ja,,Neen,,NA,NA,NA,NA,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,5,5,2.214755460527753,1.5396422882075755,1,1,30,6,Selected,51
2025-03-24T12:06:35Z,2025-03-24T12:12:01Z,212.87.96.76,100,A62,1990,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Minder dan 5,5,4,4,3,3,3,Helemaal oneens,Helemaal oneens,Helemaal eens,Helemaal oneens,Neutraal,Oneens,5,5,4,5,4,4,Heel waarschijnlijk,Heel waarschijnlijk,Neutraal,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,De grote hoeveelheid aan graffiti die al aanwezig is,De graffiti viel op,Graffiti is lelijk,Het is een misdrijf en het is een goede daad om het te melden,NA,,Ik weet niet wie ik moet contacteren,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Ja,50,Nultolerantie: elke persoon dat betrapt wordt op graffiti zou direct gestraft moeten worden,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,3.6666666666666665,4.5,0.8310303254044902,0.9351343721155472,5,2.2,22,27,Selected,35
2025-03-24T13:31:28Z,2025-03-24T13:38:12Z,46.179.244.112,100,A05,1995,Man,,Diploma Hoger Onderwijs,Ik huur een woning/appartement,,Ik werk voltijds,,Minder dan 5,4,2,2,2,2,2,Oneens,Oneens,Eens,Oneens,Eens,Oneens,5,5,5,5,2,2,Heel waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,De grote hoeveelheid aan graffiti die al aanwezig is,NA,Graffiti is lelijk,Het is een misdrijf en het is een goede daad om het te melden,NA,,NA,Ik denk niet dat het een impact zal hebben,NA,NA,NA,,Ja,,Ja,50,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,2.3333333333333335,3.6666666666666665,-0.5526948097187723,-0.07237882137116702,3.5,1.6,14,24,Selected,30
2025-03-24T13:51:45Z,2025-03-24T14:00:42Z,109.138.248.179,100,A64,1970,Man,,Diploma Middelbaar,Ik huur een woning/appartement,,Ik werk voltijds,,Minder dan 5,4,4,4,4,4,4,Helemaal oneens,Helemaal oneens,Helemaal oneens,Helemaal oneens,Helemaal oneens,Helemaal oneens,3,3,3,3,3,3,Neutraal,Neutraal,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,NA,NA,NA,NA,NA,NA,,NA,Ik denk niet dat het een impact zal hebben,NA,NA,NA,,Neen,Arizona regering,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",NA,NA,NA,NA,NA,,4,4.333333333333333,1.1769616091853061,0.733631733418204,3,1,24,18,Selected,55
2025-03-24T16:52:06Z,2025-03-24T17:03:08Z,78.22.168.175,100,A05,1986,Man,,Diploma Middelbaar,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Minder dan 5,4,3,2,4,4,3,Oneens,Oneens,Neutraal,Oneens,Oneens,Neutraal,3,3,2,5,4,2,Heel waarschijnlijk,Heel waarschijnlijk,Neutraal,Neutraal,Heel waarschijnlijk,Niet waarschijnlijk,Waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,De grote hoeveelheid aan graffiti die al aanwezig is,NA,Graffiti is lelijk,NA,NA,,Ik weet niet wie ik moet contacteren,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,Nultolerantie: elk type graffiti moet direct verwijderd worden,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,3.3333333333333335,3.6666666666666665,0.48509904162367484,-0.07237882137116702,5,3.4,20,19,Selected,39
2025-03-25T01:18:15Z,2025-03-25T01:23:33Z,172.225.253.64,100,A722,1999,Vrouw,,Diploma Hoger Onderwijs,Ik huur een woning/appartement,,Ik werk voltijds,,Minder dan 5,4,2,4,4,2,2,Oneens,Oneens,Eens,Oneens,Neutraal,Neutraal,5,5,2,4,3,2,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,Graffiti is lelijk,NA,NA,,Ik weet niet wie ik moet contacteren,Ik denk niet dat het een impact zal hebben,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,3,3.6666666666666665,0.13916775784285898,-0.07237882137116702,2,2,18,21,Selected,26
2025-03-25T01:35:20Z,2025-03-25T01:45:38Z,78.22.160.26,100,A731,1988,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Minder dan 5,2,1,3,2,2,3,Neutraal,Oneens,Eens,Eens,Eens,Neutraal,5,5,5,5,3,3,Heel waarschijnlijk,Heel waarschijnlijk,Waarschijnlijk,Neutraal,Neutraal,Niet waarschijnlijk,Niet waarschijnlijk,"Ja, ik heb een melding gemaakt bij Stad Gent","Slogan, slecht afgewerkt en waarmee niet akkoord was, op mijn garage poort. Ik heb deze melding gemaakt om het te laten verwijderen.",Graffiti was in de loop van de week van melding verwijderd door stadgent. Er blijven nog schaden aan dz garage poort (vlekken).,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,De graffiti viel op,Graffiti is lelijk,NA,NA,,NA,NA,Ik denk dat het deel uit maakt van een cultuur,NA,NA,,Ja,,Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,"De overheid moet bepaalde richtlijnen creëren die op basis van de meningen van de bevolking zijn gebaseerd, om graffiti te verwijderen. Hierbij wordt er een systeem gebruik van lage en hoge prioriteit waarbij hoge prioriteit graffiti sneller worden verwi",NA,NA,NA,,2.1666666666666665,3,-0.7256604516091804,-0.878389376160538,5,2.8,13,26,Selected,37
2025-03-25T03:23:59Z,2025-03-25T03:36:42Z,78.23.30.118,100,A722,1959,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Minder dan 5,5,3,5,5,3,1,Helemaal oneens,Neutraal,Helemaal eens,Helemaal oneens,Neutraal,Oneens,4,2,1,4,1,1,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,NA,NA,NA,Graffiti is lelijk,NA,NA,,NA,NA,Ik denk dat het deel uit maakt van een cultuur,NA,NA,,Ja,,Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,3.6666666666666665,4.166666666666667,0.8310303254044902,0.5321290947208619,1.5,1.2,22,13,Selected,66
2025-03-25T10:36:47Z,2025-03-25T10:44:00Z,87.65.227.25,100,A722,1953,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Minder dan 5,1,1,1,1,2,1,Helemaal eens,Helemaal eens,Helemaal oneens,Helemaal eens,Eens,Eens,5,5,5,5,5,5,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Waarschijnlijk,Heel waarschijnlijk,Waarschijnlijk,Heel waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,NA,NA,NA,Graffiti is lelijk,NA,NA,,NA,Ik denk niet dat het een impact zal hebben,NA,NA,NA,,Ja,,Neen,,Nultolerantie: elke persoon dat betrapt wordt op graffiti zou direct gestraft moeten worden,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,1.1666666666666667,1.3333333333333333,-1.7634543029516272,-2.8934157631339663,5,4.6,7,30,Selected,72
2025-03-25T14:53:02Z,2025-03-25T15:01:13Z,78.22.161.186,100,A31,1970,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Minder dan 5,2,1,2,2,1,2,Neutraal,Neutraal,Neutraal,Neutraal,Eens,Neutraal,4,5,3,4,4,3,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Waarschijnlijk,Heel waarschijnlijk,Neutraal,Neutraal,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,De grote hoeveelheid aan graffiti die al aanwezig is,De graffiti viel op,Graffiti is lelijk,Het is een misdrijf en het is een goede daad om het te melden,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Ja,50,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,"De overheid moet bepaalde richtlijnen creëren die op basis van de meningen van de bevolking zijn gebaseerd, om graffiti te verwijderen. Hierbij wordt er een systeem gebruik van lage en hoge prioriteit waarbij hoge prioriteit graffiti sneller worden verwi",NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,1.6666666666666667,2.8333333333333335,-1.2445573772804037,-1.0798920148578806,5,4,10,23,Selected,55
2025-03-26T06:42:34Z,2025-03-26T06:49:30Z,80.201.78.35,100,A13,1960,Man,,Diploma Hoger Onderwijs,Ik huur een woning/appartement,,Ik ben zelfstandige,,Minder dan 5,4,2,5,4,4,4,Helemaal oneens,Oneens,Helemaal eens,Oneens,Oneens,Oneens,4,4,2,4,2,2,Waarschijnlijk,Waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,NA,NA,Ik denk dat het deel uit maakt van een cultuur,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Ja,100.00,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,3.8333333333333335,4.333333333333333,1.0039959672948984,0.733631733418204,4,1.8,23,18,Selected,65
2025-03-26T06:47:55Z,2025-03-26T06:52:19Z,178.51.78.128,100,A10,1988,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Minder dan 5,4,4,4,4,2,2,Helemaal oneens,Helemaal oneens,Helemaal eens,Helemaal oneens,Helemaal oneens,Helemaal oneens,4,4,3,2,2,2,Niet waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,Ik weet niet wie ik moet contacteren,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,3.3333333333333335,5,0.48509904162367484,1.5396422882075755,2,1,20,17,Selected,37
